도시,날짜,시간,요일,주말여부,계절,연도,월,자전거수요,temperature,precipitation,wind_speed
london,2023-06-30,5,4,0,summer,2023,6,146,15.0,50.0,3.5
london,2023-06-30,6,4,0,summer,2023,6,639,15.0,50.0,3.5
london,2023-06-30,7,4,0,summer,2023,6,1549,15.0,50.0,3.5
london,2023-06-30,8,4,0,summer,2023,6,2599,15.0,50.0,3.5
london,2023-06-30,9,4,0,summer,2023,6,1832,15.0,50.0,3.5
london,2023-06-30,10,4,0,summer,2023,6,1186,15.0,50.0,3.5
london,2023-06-30,11,4,0,summer,2023,6,1240,15.0,50.0,3.5
london,2023-06-30,12,4,0,summer,2023,6,1429,15.0,50.0,3.5
london,2023-06-30,13,4,0,summer,2023,6,1472,15.0,50.0,3.5
london,2023-06-30,14,4,0,summer,2023,6,1320,15.0,50.0,3.5
london,2023-06-30,15,4,0,summer,2023,6,1440,15.0,50.0,3.5
london,2023-06-30,16,4,0,summer,2023,6,1862,15.0,50.0,3.5
london,2023-06-30,17,4,0,summer,2023,6,2576,15.0,50.0,3.5
london,2023-06-30,18,4,0,summer,2023,6,2289,15.0,50.0,3.5
london,2023-06-30,19,4,0,summer,2023,6,1655,15.0,50.0,3.5
london,2023-06-30,20,4,0,summer,2023,6,1116,15.0,50.0,3.5
london,2023-06-30,21,4,0,summer,2023,6,834,15.0,50.0,3.5
london,2023-06-30,22,4,0,summer,2023,6,817,15.0,50.0,3.5
london,2023-06-30,23,4,0,summer,2023,6,747,15.0,50.0,3.5
london,2023-07-01,0,5,1,summer,2023,7,496,15.0,50.0,3.5
london,2023-07-01,1,5,1,summer,2023,7,256,15.0,50.0,3.5
london,2023-07-01,2,5,1,summer,2023,7,207,15.0,50.0,3.5
london,2023-07-01,3,5,1,summer,2023,7,135,15.0,50.0,3.5
london,2023-07-01,4,5,1,summer,2023,7,120,15.0,50.0,3.5
london,2023-07-01,5,5,1,summer,2023,7,83,15.0,50.0,3.5
london,2023-07-01,6,5,1,summer,2023,7,140,15.0,50.0,3.5
london,2023-07-01,7,5,1,summer,2023,7,338,15.0,50.0,3.5
london,2023-07-01,8,5,1,summer,2023,7,770,15.0,50.0,3.5
london,2023-07-01,9,5,1,summer,2023,7,1155,15.0,50.0,3.5
london,2023-07-01,10,5,1,summer,2023,7,1427,15.0,50.0,3.5
london,2023-07-01,11,5,1,summer,2023,7,1675,15.0,50.0,3.5
london,2023-07-01,12,5,1,summer,2023,7,1941,15.0,50.0,3.5
london,2023-07-01,13,5,1,summer,2023,7,1938,15.0,50.0,3.5
london,2023-07-01,14,5,1,summer,2023,7,1918,15.0,50.0,3.5
london,2023-07-01,15,5,1,summer,2023,7,1967,15.0,50.0,3.5
london,2023-07-01,16,5,1,summer,2023,7,1928,15.0,50.0,3.5
london,2023-07-01,17,5,1,summer,2023,7,1949,15.0,50.0,3.5
london,2023-07-01,18,5,1,summer,2023,7,1864,15.0,50.0,3.5
london,2023-07-01,19,5,1,summer,2023,7,1560,15.0,50.0,3.5
london,2023-07-01,20,5,1,summer,2023,7,1240,15.0,50.0,3.5
london,2023-07-01,21,5,1,summer,2023,7,976,15.0,50.0,3.5
london,2023-07-01,22,5,1,summer,2023,7,822,15.0,50.0,3.5
london,2023-07-01,23,5,1,summer,2023,7,732,15.0,50.0,3.5
london,2023-07-02,0,6,1,summer,2023,7,565,,,
london,2023-07-02,1,6,1,summer,2023,7,384,,,
london,2023-07-02,2,6,1,summer,2023,7,263,,,
london,2023-07-02,3,6,1,summer,2023,7,185,,,
london,2023-07-02,4,6,1,summer,2023,7,113,,,
london,2023-07-02,5,6,1,summer,2023,7,88,,,
london,2023-07-02,6,6,1,summer,2023,7,153,,,
london,2023-07-02,7,6,1,summer,2023,7,251,,,
london,2023-07-02,8,6,1,summer,2023,7,529,,,
london,2023-07-02,9,6,1,summer,2023,7,989,,,
london,2023-07-02,10,6,1,summer,2023,7,1378,,,
london,2023-07-02,11,6,1,summer,2023,7,1516,,,
london,2023-07-02,12,6,1,summer,2023,7,1760,,,
london,2023-07-02,13,6,1,summer,2023,7,1806,,,
london,2023-07-02,14,6,1,summer,2023,7,1732,,,
london,2023-07-02,15,6,1,summer,2023,7,1800,,,
london,2023-07-02,16,6,1,summer,2023,7,2025,,,
london,2023-07-02,17,6,1,summer,2023,7,1850,,,
london,2023-07-02,18,6,1,summer,2023,7,1696,,,
london,2023-07-02,19,6,1,summer,2023,7,1362,,,
london,2023-07-02,20,6,1,summer,2023,7,1034,,,
london,2023-07-02,21,6,1,summer,2023,7,780,,,
london,2023-07-02,22,6,1,summer,2023,7,601,,,
london,2023-07-02,23,6,1,summer,2023,7,365,,,
london,2023-07-03,0,0,0,summer,2023,7,182,15.0,50.0,3.5
london,2023-07-03,1,0,0,summer,2023,7,93,15.0,50.0,3.5
london,2023-07-03,2,0,0,summer,2023,7,49,15.0,50.0,3.5
london,2023-07-03,3,0,0,summer,2023,7,57,15.0,50.0,3.5
london,2023-07-03,4,0,0,summer,2023,7,54,15.0,50.0,3.5
london,2023-07-03,5,0,0,summer,2023,7,185,15.0,50.0,3.5
london,2023-07-03,6,0,0,summer,2023,7,697,15.0,50.0,3.5
london,2023-07-03,7,0,0,summer,2023,7,1919,15.0,50.0,3.5
london,2023-07-03,8,0,0,summer,2023,7,3215,15.0,50.0,3.5
london,2023-07-03,9,0,0,summer,2023,7,1595,15.0,50.0,3.5
london,2023-07-03,10,0,0,summer,2023,7,978,15.0,50.0,3.5
london,2023-07-03,11,0,0,summer,2023,7,955,15.0,50.0,3.5
london,2023-07-03,12,0,0,summer,2023,7,1145,15.0,50.0,3.5
london,2023-07-03,13,0,0,summer,2023,7,1209,15.0,50.0,3.5
london,2023-07-03,14,0,0,summer,2023,7,896,15.0,50.0,3.5
london,2023-07-03,15,0,0,summer,2023,7,1086,15.0,50.0,3.5
london,2023-07-03,16,0,0,summer,2023,7,1670,15.0,50.0,3.5
london,2023-07-03,17,0,0,summer,2023,7,3279,15.0,50.0,3.5
london,2023-07-03,18,0,0,summer,2023,7,3082,15.0,50.0,3.5
london,2023-07-03,19,0,0,summer,2023,7,2011,15.0,50.0,3.5
london,2023-07-03,20,0,0,summer,2023,7,1321,15.0,50.0,3.5
london,2023-07-03,21,0,0,summer,2023,7,912,15.0,50.0,3.5
london,2023-07-03,22,0,0,summer,2023,7,575,15.0,50.0,3.5
london,2023-07-03,23,0,0,summer,2023,7,319,15.0,50.0,3.5
london,2023-07-04,0,1,0,summer,2023,7,114,15.0,50.0,3.5
london,2023-07-04,1,1,0,summer,2023,7,68,15.0,50.0,3.5
london,2023-07-04,2,1,0,summer,2023,7,45,15.0,50.0,3.5
london,2023-07-04,3,1,0,summer,2023,7,30,15.0,50.0,3.5
london,2023-07-04,4,1,0,summer,2023,7,65,15.0,50.0,3.5
london,2023-07-04,5,1,0,summer,2023,7,183,15.0,50.0,3.5
london,2023-07-04,6,1,0,summer,2023,7,766,15.0,50.0,3.5
london,2023-07-04,7,1,0,summer,2023,7,1561,15.0,50.0,3.5
london,2023-07-04,8,1,0,summer,2023,7,3723,15.0,50.0,3.5
london,2023-07-04,9,1,0,summer,2023,7,1812,15.0,50.0,3.5
london,2023-07-04,10,1,0,summer,2023,7,1068,15.0,50.0,3.5
london,2023-07-04,11,1,0,summer,2023,7,985,15.0,50.0,3.5
london,2023-07-04,12,1,0,summer,2023,7,1082,15.0,50.0,3.5
london,2023-07-04,13,1,0,summer,2023,7,1016,15.0,50.0,3.5
london,2023-07-04,14,1,0,summer,2023,7,624,15.0,50.0,3.5
london,2023-07-04,15,1,0,summer,2023,7,664,15.0,50.0,3.5
london,2023-07-04,16,1,0,summer,2023,7,952,15.0,50.0,3.5
london,2023-07-04,17,1,0,summer,2023,7,2607,15.0,50.0,3.5
london,2023-07-04,18,1,0,summer,2023,7,2169,15.0,50.0,3.5
london,2023-07-04,19,1,0,summer,2023,7,721,15.0,50.0,3.5
london,2023-07-04,20,1,0,summer,2023,7,515,15.0,50.0,3.5
london,2023-07-04,21,1,0,summer,2023,7,412,15.0,50.0,3.5
london,2023-07-04,22,1,0,summer,2023,7,328,15.0,50.0,3.5
london,2023-07-04,23,1,0,summer,2023,7,119,15.0,50.0,3.5
london,2023-07-05,0,2,0,summer,2023,7,70,15.0,50.0,3.5
london,2023-07-05,1,2,0,summer,2023,7,39,15.0,50.0,3.5
london,2023-07-05,2,2,0,summer,2023,7,37,15.0,50.0,3.5
london,2023-07-05,3,2,0,summer,2023,7,32,15.0,50.0,3.5
london,2023-07-05,4,2,0,summer,2023,7,63,15.0,50.0,3.5
london,2023-07-05,5,2,0,summer,2023,7,198,15.0,50.0,3.5
london,2023-07-05,6,2,0,summer,2023,7,785,15.0,50.0,3.5
london,2023-07-05,7,2,0,summer,2023,7,2099,15.0,50.0,3.5
london,2023-07-05,8,2,0,summer,2023,7,3609,15.0,50.0,3.5
london,2023-07-05,9,2,0,summer,2023,7,1863,15.0,50.0,3.5
london,2023-07-05,10,2,0,summer,2023,7,1018,15.0,50.0,3.5
london,2023-07-05,11,2,0,summer,2023,7,885,15.0,50.0,3.5
london,2023-07-05,12,2,0,summer,2023,7,1133,15.0,50.0,3.5
london,2023-07-05,13,2,0,summer,2023,7,1075,15.0,50.0,3.5
london,2023-07-05,14,2,0,summer,2023,7,1171,15.0,50.0,3.5
london,2023-07-05,15,2,0,summer,2023,7,1396,15.0,50.0,3.5
london,2023-07-05,16,2,0,summer,2023,7,1960,15.0,50.0,3.5
london,2023-07-05,17,2,0,summer,2023,7,3571,15.0,50.0,3.5
london,2023-07-05,18,2,0,summer,2023,7,3342,15.0,50.0,3.5
london,2023-07-05,19,2,0,summer,2023,7,2224,15.0,50.0,3.5
london,2023-07-05,20,2,0,summer,2023,7,1631,15.0,50.0,3.5
london,2023-07-05,21,2,0,summer,2023,7,1365,15.0,50.0,3.5
london,2023-07-05,22,2,0,summer,2023,7,916,15.0,50.0,3.5
london,2023-07-05,23,2,0,summer,2023,7,547,15.0,50.0,3.5
london,2023-07-06,0,3,0,summer,2023,7,292,15.0,50.0,3.5
london,2023-07-06,1,3,0,summer,2023,7,139,15.0,50.0,3.5
london,2023-07-06,2,3,0,summer,2023,7,69,15.0,50.0,3.5
london,2023-07-06,3,3,0,summer,2023,7,44,15.0,50.0,3.5
london,2023-07-06,4,3,0,summer,2023,7,76,15.0,50.0,3.5
london,2023-07-06,5,3,0,summer,2023,7,168,15.0,50.0,3.5
london,2023-07-06,6,3,0,summer,2023,7,732,15.0,50.0,3.5
london,2023-07-06,7,3,0,summer,2023,7,2154,15.0,50.0,3.5
london,2023-07-06,8,3,0,summer,2023,7,3772,15.0,50.0,3.5
london,2023-07-06,9,3,0,summer,2023,7,2004,15.0,50.0,3.5
london,2023-07-06,10,3,0,summer,2023,7,1201,15.0,50.0,3.5
london,2023-07-06,11,3,0,summer,2023,7,1138,15.0,50.0,3.5
london,2023-07-06,12,3,0,summer,2023,7,1420,15.0,50.0,3.5
london,2023-07-06,13,3,0,summer,2023,7,1302,15.0,50.0,3.5
london,2023-07-06,14,3,0,summer,2023,7,1321,15.0,50.0,3.5
london,2023-07-06,15,3,0,summer,2023,7,1484,15.0,50.0,3.5
london,2023-07-06,16,3,0,summer,2023,7,2021,15.0,50.0,3.5
london,2023-07-06,17,3,0,summer,2023,7,3492,15.0,50.0,3.5
london,2023-07-06,18,3,0,summer,2023,7,3455,15.0,50.0,3.5
london,2023-07-06,19,3,0,summer,2023,7,2259,15.0,50.0,3.5
london,2023-07-06,20,3,0,summer,2023,7,1540,15.0,50.0,3.5
london,2023-07-06,21,3,0,summer,2023,7,1287,15.0,50.0,3.5
london,2023-07-06,22,3,0,summer,2023,7,1114,15.0,50.0,3.5
london,2023-07-06,23,3,0,summer,2023,7,637,15.0,50.0,3.5
london,2023-07-07,0,4,0,summer,2023,7,308,15.0,50.0,3.5
london,2023-07-07,1,4,0,summer,2023,7,208,15.0,50.0,3.5
london,2023-07-07,2,4,0,summer,2023,7,123,15.0,50.0,3.5
london,2023-07-07,3,4,0,summer,2023,7,55,15.0,50.0,3.5
london,2023-07-07,4,4,0,summer,2023,7,72,15.0,50.0,3.5
london,2023-07-07,5,4,0,summer,2023,7,152,15.0,50.0,3.5
london,2023-07-07,6,4,0,summer,2023,7,606,15.0,50.0,3.5
london,2023-07-07,7,4,0,summer,2023,7,1510,15.0,50.0,3.5
london,2023-07-07,8,4,0,summer,2023,7,2500,15.0,50.0,3.5
london,2023-07-07,9,4,0,summer,2023,7,1769,15.0,50.0,3.5
london,2023-07-07,10,4,0,summer,2023,7,1159,15.0,50.0,3.5
london,2023-07-07,11,4,0,summer,2023,7,1221,15.0,50.0,3.5
london,2023-07-07,12,4,0,summer,2023,7,1550,15.0,50.0,3.5
london,2023-07-07,13,4,0,summer,2023,7,1566,15.0,50.0,3.5
london,2023-07-07,14,4,0,summer,2023,7,1543,15.0,50.0,3.5
london,2023-07-07,15,4,0,summer,2023,7,1594,15.0,50.0,3.5
london,2023-07-07,16,4,0,summer,2023,7,2193,15.0,50.0,3.5
london,2023-07-07,17,4,0,summer,2023,7,2799,15.0,50.0,3.5
london,2023-07-07,18,4,0,summer,2023,7,2839,15.0,50.0,3.5
london,2023-07-07,19,4,0,summer,2023,7,2170,15.0,50.0,3.5
london,2023-07-07,20,4,0,summer,2023,7,1515,15.0,50.0,3.5
london,2023-07-07,21,4,0,summer,2023,7,1187,15.0,50.0,3.5
london,2023-07-07,22,4,0,summer,2023,7,1118,15.0,50.0,3.5
london,2023-07-07,23,4,0,summer,2023,7,842,15.0,50.0,3.5
london,2023-07-08,0,5,1,summer,2023,7,650,15.0,50.0,3.5
london,2023-07-08,1,5,1,summer,2023,7,367,15.0,50.0,3.5
london,2023-07-08,2,5,1,summer,2023,7,263,15.0,50.0,3.5
london,2023-07-08,3,5,1,summer,2023,7,178,15.0,50.0,3.5
london,2023-07-08,4,5,1,summer,2023,7,145,15.0,50.0,3.5
london,2023-07-08,5,5,1,summer,2023,7,128,15.0,50.0,3.5
london,2023-07-08,6,5,1,summer,2023,7,169,15.0,50.0,3.5
london,2023-07-08,7,5,1,summer,2023,7,412,15.0,50.0,3.5
london,2023-07-08,8,5,1,summer,2023,7,815,15.0,50.0,3.5
london,2023-07-08,9,5,1,summer,2023,7,1134,15.0,50.0,3.5
london,2023-07-08,10,5,1,summer,2023,7,1441,15.0,50.0,3.5
london,2023-07-08,11,5,1,summer,2023,7,1757,15.0,50.0,3.5
london,2023-07-08,12,5,1,summer,2023,7,1211,15.0,50.0,3.5
london,2023-07-08,13,5,1,summer,2023,7,767,15.0,50.0,3.5
london,2023-07-08,14,5,1,summer,2023,7,781,15.0,50.0,3.5
london,2023-07-08,15,5,1,summer,2023,7,1489,15.0,50.0,3.5
london,2023-07-08,16,5,1,summer,2023,7,1606,15.0,50.0,3.5
london,2023-07-08,17,5,1,summer,2023,7,1856,15.0,50.0,3.5
london,2023-07-08,18,5,1,summer,2023,7,1640,15.0,50.0,3.5
london,2023-07-08,19,5,1,summer,2023,7,1300,15.0,50.0,3.5
london,2023-07-08,20,5,1,summer,2023,7,741,15.0,50.0,3.5
london,2023-07-08,21,5,1,summer,2023,7,686,15.0,50.0,3.5
london,2023-07-08,22,5,1,summer,2023,7,905,15.0,50.0,3.5
london,2023-07-08,23,5,1,summer,2023,7,635,15.0,50.0,3.5
london,2023-07-09,0,6,1,summer,2023,7,537,15.0,50.0,3.5
london,2023-07-09,1,6,1,summer,2023,7,421,15.0,50.0,3.5
london,2023-07-09,2,6,1,summer,2023,7,251,15.0,50.0,3.5
london,2023-07-09,3,6,1,summer,2023,7,169,15.0,50.0,3.5
london,2023-07-09,4,6,1,summer,2023,7,102,15.0,50.0,3.5
london,2023-07-09,5,6,1,summer,2023,7,97,15.0,50.0,3.5
london,2023-07-09,6,6,1,summer,2023,7,142,15.0,50.0,3.5
london,2023-07-09,7,6,1,summer,2023,7,242,15.0,50.0,3.5
london,2023-07-09,8,6,1,summer,2023,7,514,15.0,50.0,3.5
london,2023-07-09,9,6,1,summer,2023,7,863,15.0,50.0,3.5
london,2023-07-09,10,6,1,summer,2023,7,1241,15.0,50.0,3.5
london,2023-07-09,11,6,1,summer,2023,7,1662,15.0,50.0,3.5
london,2023-07-09,12,6,1,summer,2023,7,1866,15.0,50.0,3.5
london,2023-07-09,13,6,1,summer,2023,7,2012,15.0,50.0,3.5
london,2023-07-09,14,6,1,summer,2023,7,2003,15.0,50.0,3.5
london,2023-07-09,15,6,1,summer,2023,7,2005,15.0,50.0,3.5
london,2023-07-09,16,6,1,summer,2023,7,1991,15.0,50.0,3.5
london,2023-07-09,17,6,1,summer,2023,7,1897,15.0,50.0,3.5
london,2023-07-09,18,6,1,summer,2023,7,1838,15.0,50.0,3.5
london,2023-07-09,19,6,1,summer,2023,7,1540,15.0,50.0,3.5
london,2023-07-09,20,6,1,summer,2023,7,1180,15.0,50.0,3.5
london,2023-07-09,21,6,1,summer,2023,7,787,15.0,50.0,3.5
london,2023-07-09,22,6,1,summer,2023,7,720,15.0,50.0,3.5
london,2023-07-09,23,6,1,summer,2023,7,487,15.0,50.0,3.5
london,2023-07-10,0,0,0,summer,2023,7,255,15.0,50.0,3.5
london,2023-07-10,1,0,0,summer,2023,7,116,15.0,50.0,3.5
london,2023-07-10,2,0,0,summer,2023,7,87,15.0,50.0,3.5
london,2023-07-10,3,0,0,summer,2023,7,71,15.0,50.0,3.5
london,2023-07-10,4,0,0,summer,2023,7,81,15.0,50.0,3.5
london,2023-07-10,5,0,0,summer,2023,7,178,15.0,50.0,3.5
london,2023-07-10,6,0,0,summer,2023,7,680,15.0,50.0,3.5
london,2023-07-10,7,0,0,summer,2023,7,1820,15.0,50.0,3.5
london,2023-07-10,8,0,0,summer,2023,7,3179,15.0,50.0,3.5
london,2023-07-10,9,0,0,summer,2023,7,1670,15.0,50.0,3.5
london,2023-07-10,10,0,0,summer,2023,7,1027,15.0,50.0,3.5
london,2023-07-10,11,0,0,summer,2023,7,1015,15.0,50.0,3.5
london,2023-07-10,12,0,0,summer,2023,7,1166,15.0,50.0,3.5
london,2023-07-10,13,0,0,summer,2023,7,1294,15.0,50.0,3.5
london,2023-07-10,14,0,0,summer,2023,7,1195,15.0,50.0,3.5
london,2023-07-10,15,0,0,summer,2023,7,1333,15.0,50.0,3.5
london,2023-07-10,16,0,0,summer,2023,7,1891,15.0,50.0,3.5
london,2023-07-10,17,0,0,summer,2023,7,3355,15.0,50.0,3.5
london,2023-07-10,18,0,0,summer,2023,7,3223,15.0,50.0,3.5
london,2023-07-10,19,0,0,summer,2023,7,2115,15.0,50.0,3.5
london,2023-07-10,20,0,0,summer,2023,7,1457,15.0,50.0,3.5
london,2023-07-10,21,0,0,summer,2023,7,928,15.0,50.0,3.5
london,2023-07-10,22,0,0,summer,2023,7,661,15.0,50.0,3.5
london,2023-07-10,23,0,0,summer,2023,7,384,15.0,50.0,3.5
london,2023-07-11,0,1,0,summer,2023,7,148,15.0,50.0,3.5
london,2023-07-11,1,1,0,summer,2023,7,98,15.0,50.0,3.5
london,2023-07-11,2,1,0,summer,2023,7,64,15.0,50.0,3.5
london,2023-07-11,3,1,0,summer,2023,7,29,15.0,50.0,3.5
london,2023-07-11,4,1,0,summer,2023,7,50,15.0,50.0,3.5
london,2023-07-11,5,1,0,summer,2023,7,166,15.0,50.0,3.5
london,2023-07-11,6,1,0,summer,2023,7,783,15.0,50.0,3.5
london,2023-07-11,7,1,0,summer,2023,7,2160,15.0,50.0,3.5
london,2023-07-11,8,1,0,summer,2023,7,3774,15.0,50.0,3.5
london,2023-07-11,9,1,0,summer,2023,7,2042,15.0,50.0,3.5
london,2023-07-11,10,1,0,summer,2023,7,1176,15.0,50.0,3.5
london,2023-07-11,11,1,0,summer,2023,7,1141,15.0,50.0,3.5
london,2023-07-11,12,1,0,summer,2023,7,1253,15.0,50.0,3.5
london,2023-07-11,13,1,0,summer,2023,7,1205,15.0,50.0,3.5
london,2023-07-11,14,1,0,summer,2023,7,1125,15.0,50.0,3.5
london,2023-07-11,15,1,0,summer,2023,7,1092,15.0,50.0,3.5
london,2023-07-11,16,1,0,summer,2023,7,1661,15.0,50.0,3.5
london,2023-07-11,17,1,0,summer,2023,7,3475,15.0,50.0,3.5
london,2023-07-11,18,1,0,summer,2023,7,3528,15.0,50.0,3.5
london,2023-07-11,19,1,0,summer,2023,7,2232,15.0,50.0,3.5
london,2023-07-11,20,1,0,summer,2023,7,1506,15.0,50.0,3.5
london,2023-07-11,21,1,0,summer,2023,7,1087,15.0,50.0,3.5
london,2023-07-11,22,1,0,summer,2023,7,820,15.0,50.0,3.5
london,2023-07-11,23,1,0,summer,2023,7,439,15.0,50.0,3.5
london,2023-07-12,0,2,0,summer,2023,7,205,15.0,50.0,3.5
london,2023-07-12,1,2,0,summer,2023,7,94,15.0,50.0,3.5
london,2023-07-12,2,2,0,summer,2023,7,51,15.0,50.0,3.5
london,2023-07-12,3,2,0,summer,2023,7,32,15.0,50.0,3.5
london,2023-07-12,4,2,0,summer,2023,7,59,15.0,50.0,3.5
london,2023-07-12,5,2,0,summer,2023,7,177,15.0,50.0,3.5
london,2023-07-12,6,2,0,summer,2023,7,814,15.0,50.0,3.5
london,2023-07-12,7,2,0,summer,2023,7,2142,15.0,50.0,3.5
london,2023-07-12,8,2,0,summer,2023,7,3783,15.0,50.0,3.5
london,2023-07-12,9,2,0,summer,2023,7,1994,15.0,50.0,3.5
london,2023-07-12,10,2,0,summer,2023,7,1158,15.0,50.0,3.5
london,2023-07-12,11,2,0,summer,2023,7,1117,15.0,50.0,3.5
london,2023-07-12,12,2,0,summer,2023,7,1311,15.0,50.0,3.5
london,2023-07-12,13,2,0,summer,2023,7,1231,15.0,50.0,3.5
london,2023-07-12,14,2,0,summer,2023,7,1140,15.0,50.0,3.5
london,2023-07-12,15,2,0,summer,2023,7,1230,15.0,50.0,3.5
london,2023-07-12,16,2,0,summer,2023,7,1842,15.0,50.0,3.5
london,2023-07-12,17,2,0,summer,2023,7,3439,15.0,50.0,3.5
london,2023-07-12,18,2,0,summer,2023,7,3537,15.0,50.0,3.5
london,2023-07-12,19,2,0,summer,2023,7,2268,15.0,50.0,3.5
london,2023-07-12,20,2,0,summer,2023,7,1579,15.0,50.0,3.5
london,2023-07-12,21,2,0,summer,2023,7,1147,15.0,50.0,3.5
london,2023-07-12,22,2,0,summer,2023,7,908,15.0,50.0,3.5
london,2023-07-12,23,2,0,summer,2023,7,489,15.0,50.0,3.5
london,2023-07-13,0,3,0,summer,2023,7,235,15.0,50.0,3.5
london,2023-07-13,1,3,0,summer,2023,7,103,15.0,50.0,3.5
london,2023-07-13,2,3,0,summer,2023,7,73,15.0,50.0,3.5
london,2023-07-13,3,3,0,summer,2023,7,33,15.0,50.0,3.5
london,2023-07-13,4,3,0,summer,2023,7,67,15.0,50.0,3.5
london,2023-07-13,5,3,0,summer,2023,7,164,15.0,50.0,3.5
london,2023-07-13,6,3,0,summer,2023,7,820,15.0,50.0,3.5
london,2023-07-13,7,3,0,summer,2023,7,1992,15.0,50.0,3.5
london,2023-07-13,8,3,0,summer,2023,7,3764,15.0,50.0,3.5
london,2023-07-13,9,3,0,summer,2023,7,2005,15.0,50.0,3.5
london,2023-07-13,10,3,0,summer,2023,7,1166,15.0,50.0,3.5
london,2023-07-13,11,3,0,summer,2023,7,1092,15.0,50.0,3.5
london,2023-07-13,12,3,0,summer,2023,7,1210,15.0,50.0,3.5
london,2023-07-13,13,3,0,summer,2023,7,1270,15.0,50.0,3.5
london,2023-07-13,14,3,0,summer,2023,7,1225,15.0,50.0,3.5
london,2023-07-13,15,3,0,summer,2023,7,1353,15.0,50.0,3.5
london,2023-07-13,16,3,0,summer,2023,7,1793,15.0,50.0,3.5
london,2023-07-13,17,3,0,summer,2023,7,3292,15.0,50.0,3.5
london,2023-07-13,18,3,0,summer,2023,7,3193,15.0,50.0,3.5
london,2023-07-13,19,3,0,summer,2023,7,1896,15.0,50.0,3.5
london,2023-07-13,20,3,0,summer,2023,7,1325,15.0,50.0,3.5
london,2023-07-13,21,3,0,summer,2023,7,1046,15.0,50.0,3.5
london,2023-07-13,22,3,0,summer,2023,7,899,15.0,50.0,3.5
london,2023-07-13,23,3,0,summer,2023,7,548,15.0,50.0,3.5
london,2023-07-14,0,4,0,summer,2023,7,322,15.0,50.0,3.5
london,2023-07-14,1,4,0,summer,2023,7,151,15.0,50.0,3.5
london,2023-07-14,2,4,0,summer,2023,7,97,15.0,50.0,3.5
london,2023-07-14,3,4,0,summer,2023,7,79,15.0,50.0,3.5
london,2023-07-14,4,4,0,summer,2023,7,54,15.0,50.0,3.5
london,2023-07-14,5,4,0,summer,2023,7,164,15.0,50.0,3.5
london,2023-07-14,6,4,0,summer,2023,7,664,15.0,50.0,3.5
london,2023-07-14,7,4,0,summer,2023,7,1392,15.0,50.0,3.5
london,2023-07-14,8,4,0,summer,2023,7,2308,15.0,50.0,3.5
london,2023-07-14,9,4,0,summer,2023,7,1341,15.0,50.0,3.5
london,2023-07-14,10,4,0,summer,2023,7,528,15.0,50.0,3.5
london,2023-07-14,11,4,0,summer,2023,7,493,15.0,50.0,3.5
london,2023-07-14,12,4,0,summer,2023,7,503,15.0,50.0,3.5
london,2023-07-14,13,4,0,summer,2023,7,764,15.0,50.0,3.5
london,2023-07-14,14,4,0,summer,2023,7,581,15.0,50.0,3.5
london,2023-07-14,15,4,0,summer,2023,7,764,15.0,50.0,3.5
london,2023-07-14,16,4,0,summer,2023,7,1159,15.0,50.0,3.5
london,2023-07-14,17,4,0,summer,2023,7,1000,15.0,50.0,3.5
london,2023-07-14,18,4,0,summer,2023,7,1074,15.0,50.0,3.5
london,2023-07-14,19,4,0,summer,2023,7,870,15.0,50.0,3.5
london,2023-07-14,20,4,0,summer,2023,7,658,15.0,50.0,3.5
london,2023-07-14,21,4,0,summer,2023,7,612,15.0,50.0,3.5
london,2023-07-14,22,4,0,summer,2023,7,584,15.0,50.0,3.5
london,2023-07-14,23,4,0,summer,2023,7,542,15.0,50.0,3.5
london,2023-07-15,0,5,1,summer,2023,7,396,15.0,50.0,3.5
london,2023-07-15,1,5,1,summer,2023,7,280,15.0,50.0,3.5
london,2023-07-15,2,5,1,summer,2023,7,191,15.0,50.0,3.5
london,2023-07-15,3,5,1,summer,2023,7,154,15.0,50.0,3.5
london,2023-07-15,4,5,1,summer,2023,7,116,15.0,50.0,3.5
london,2023-07-15,5,5,1,summer,2023,7,111,15.0,50.0,3.5
london,2023-07-15,6,5,1,summer,2023,7,155,15.0,50.0,3.5
london,2023-07-15,7,5,1,summer,2023,7,359,15.0,50.0,3.5
london,2023-07-15,8,5,1,summer,2023,7,704,15.0,50.0,3.5
london,2023-07-15,9,5,1,summer,2023,7,1053,15.0,50.0,3.5
london,2023-07-15,10,5,1,summer,2023,7,1391,15.0,50.0,3.5
london,2023-07-15,11,5,1,summer,2023,7,1609,15.0,50.0,3.5
london,2023-07-15,12,5,1,summer,2023,7,1741,15.0,50.0,3.5
london,2023-07-15,13,5,1,summer,2023,7,1759,15.0,50.0,3.5
london,2023-07-15,14,5,1,summer,2023,7,1706,15.0,50.0,3.5
london,2023-07-15,15,5,1,summer,2023,7,1820,15.0,50.0,3.5
london,2023-07-15,16,5,1,summer,2023,7,1945,15.0,50.0,3.5
london,2023-07-15,17,5,1,summer,2023,7,1754,15.0,50.0,3.5
london,2023-07-15,18,5,1,summer,2023,7,1546,15.0,50.0,3.5
london,2023-07-15,19,5,1,summer,2023,7,1260,15.0,50.0,3.5
london,2023-07-15,20,5,1,summer,2023,7,930,15.0,50.0,3.5
london,2023-07-15,21,5,1,summer,2023,7,667,15.0,50.0,3.5
