city,time_grain,datetime,date,hour,weekday,is_weekend,season,bike_count,temp,rain,humidity,wind
NYC,hour,2023-01-06 05:00:00,2023-01-06,5,4,0,winter,579,,,,
NYC,hour,2023-01-06 06:00:00,2023-01-06,6,4,0,winter,1638,,,,
NYC,hour,2023-01-06 07:00:00,2023-01-06,7,4,0,winter,2996,,,,
NYC,hour,2023-01-06 08:00:00,2023-01-06,8,4,0,winter,4028,,,,
NYC,hour,2023-01-06 09:00:00,2023-01-06,9,4,0,winter,3286,,,,
NYC,hour,2023-01-06 10:00:00,2023-01-06,10,4,0,winter,2256,,,,
NYC,hour,2023-01-06 11:00:00,2023-01-06,11,4,0,winter,2660,,,,
NYC,hour,2023-01-06 12:00:00,2023-01-06,12,4,0,winter,3185,,,,
NYC,hour,2023-01-06 13:00:00,2023-01-06,13,4,0,winter,3878,,,,
NYC,hour,2023-01-06 14:00:00,2023-01-06,14,4,0,winter,4076,,,,
NYC,hour,2023-01-06 15:00:00,2023-01-06,15,4,0,winter,5004,,,,
NYC,hour,2023-01-06 16:00:00,2023-01-06,16,4,0,winter,5707,,,,
NYC,hour,2023-01-06 17:00:00,2023-01-06,17,4,0,winter,6330,,,,
NYC,hour,2023-01-06 18:00:00,2023-01-06,18,4,0,winter,5529,,,,
NYC,hour,2023-01-06 19:00:00,2023-01-06,19,4,0,winter,4166,,,,
NYC,hour,2023-01-06 20:00:00,2023-01-06,20,4,0,winter,2732,,,,
NYC,hour,2023-01-06 21:00:00,2023-01-06,21,4,0,winter,2020,,,,
NYC,hour,2023-01-06 22:00:00,2023-01-06,22,4,0,winter,1822,,,,
NYC,hour,2023-01-06 23:00:00,2023-01-06,23,4,0,winter,1533,,,,
NYC,hour,2023-01-07 00:00:00,2023-01-07,0,5,1,winter,1109,,,,
NYC,hour,2023-01-07 01:00:00,2023-01-07,1,5,1,winter,771,,,,
NYC,hour,2023-01-07 02:00:00,2023-01-07,2,5,1,winter,569,,,,
NYC,hour,2023-01-07 03:00:00,2023-01-07,3,5,1,winter,339,,,,
NYC,hour,2023-01-07 04:00:00,2023-01-07,4,5,1,winter,215,,,,
NYC,hour,2023-01-07 05:00:00,2023-01-07,5,5,1,winter,232,,,,
NYC,hour,2023-01-07 06:00:00,2023-01-07,6,5,1,winter,513,,,,
NYC,hour,2023-01-07 07:00:00,2023-01-07,7,5,1,winter,1062,,,,
NYC,hour,2023-01-07 08:00:00,2023-01-07,8,5,1,winter,1837,,,,
NYC,hour,2023-01-07 09:00:00,2023-01-07,9,5,1,winter,2783,,,,
NYC,hour,2023-01-07 10:00:00,2023-01-07,10,5,1,winter,3641,,,,
NYC,hour,2023-01-07 11:00:00,2023-01-07,11,5,1,winter,4556,,,,
NYC,hour,2023-01-07 12:00:00,2023-01-07,12,5,1,winter,5015,,,,
NYC,hour,2023-01-07 13:00:00,2023-01-07,13,5,1,winter,4956,,,,
NYC,hour,2023-01-07 14:00:00,2023-01-07,14,5,1,winter,4933,,,,
NYC,hour,2023-01-07 15:00:00,2023-01-07,15,5,1,winter,4898,,,,
NYC,hour,2023-01-07 16:00:00,2023-01-07,16,5,1,winter,4628,,,,
NYC,hour,2023-01-07 17:00:00,2023-01-07,17,5,1,winter,3861,,,,
NYC,hour,2023-01-07 18:00:00,2023-01-07,18,5,1,winter,3396,,,,
NYC,hour,2023-01-07 19:00:00,2023-01-07,19,5,1,winter,2930,,,,
NYC,hour,2023-01-07 20:00:00,2023-01-07,20,5,1,winter,2332,,,,
NYC,hour,2023-01-07 21:00:00,2023-01-07,21,5,1,winter,1716,,,,
NYC,hour,2023-01-07 22:00:00,2023-01-07,22,5,1,winter,1485,,,,
NYC,hour,2023-01-07 23:00:00,2023-01-07,23,5,1,winter,1381,,,,
NYC,hour,2023-01-08 00:00:00,2023-01-08,0,6,1,winter,1082,,,,
NYC,hour,2023-01-08 01:00:00,2023-01-08,1,6,1,winter,861,,,,
NYC,hour,2023-01-08 02:00:00,2023-01-08,2,6,1,winter,536,,,,
NYC,hour,2023-01-08 03:00:00,2023-01-08,3,6,1,winter,348,,,,
NYC,hour,2023-01-08 04:00:00,2023-01-08,4,6,1,winter,214,,,,
NYC,hour,2023-01-08 05:00:00,2023-01-08,5,6,1,winter,166,,,,
NYC,hour,2023-01-08 06:00:00,2023-01-08,6,6,1,winter,338,,,,
NYC,hour,2023-01-08 07:00:00,2023-01-08,7,6,1,winter,638,,,,
NYC,hour,2023-01-08 08:00:00,2023-01-08,8,6,1,winter,1289,,,,
